Date,Ticker,Close,Volume
2025-05-28 23:00:00+00:00,EURUSD=X,1.123368263244629,0
2025-05-29 04:00:00+00:00,NVDA,139.17250061035156,369241900
2025-05-29 04:00:00+00:00,MSFT,457.0717468261719,13974800
2025-05-29 04:00:00+00:00,TSLA,358.42999267578125,88087800
2025-05-29 04:00:00+00:00,AAPL,199.5299072265625,51396800
2025-05-29 23:00:00+00:00,EURUSD=X,1.1378376483917236,0
2025-05-30 00:00:00+00:00,BTC-USD,103998.5703125,57655287183
2025-05-30 04:00:00+00:00,TSLA,346.4599914550781,123474900
2025-05-30 04:00:00+00:00,NVDA,135.11300659179688,333170900
2025-05-30 04:00:00+00:00,MSFT,458.7458190917969,34770500
2025-05-30 04:00:00+00:00,AAPL,200.4280242919922,70819900
2025-05-31 00:00:00+00:00,BTC-USD,104638.09375,38997843858
2025-06-01 00:00:00+00:00,BTC-USD,105652.1015625,37397056873
2025-06-01 23:00:00+00:00,EURUSD=X,1.1353315114974976,0
2025-06-02 00:00:00+00:00,BTC-USD,105881.53125,45819706290
2025-06-02 04:00:00+00:00,MSFT,460.3502197265625,16626500
2025-06-02 04:00:00+00:00,AAPL,201.27622985839844,35423300
2025-06-02 04:00:00+00:00,NVDA,137.3627166748047,197663100
2025-06-02 04:00:00+00:00,TSLA,342.69000244140625,81873800
2025-06-02 23:00:00+00:00,EURUSD=X,1.1453442573547363,0
2025-06-03 00:00:00+00:00,BTC-USD,105432.46875,46196508367
2025-06-03 04:00:00+00:00,TSLA,344.2699890136719,99324500
2025-06-03 04:00:00+00:00,NVDA,141.2022247314453,225578800
2025-06-03 04:00:00+00:00,AAPL,202.8429412841797,46381600
2025-06-03 04:00:00+00:00,MSFT,461.3467102050781,15743800
2025-06-03 23:00:00+00:00,EURUSD=X,1.1384464502334597,0
2025-06-04 00:00:00+00:00,BTC-USD,104731.984375,44544857105
2025-06-04 04:00:00+00:00,TSLA,332.04998779296875,98912100
2025-06-04 04:00:00+00:00,MSFT,462.2435302734375,14162700
2025-06-04 04:00:00+00:00,NVDA,141.9021453857422,167120800
2025-06-04 04:00:00+00:00,AAPL,202.3938751220703,43604000
2025-06-04 23:00:00+00:00,EURUSD=X,1.1422044038772583,0
2025-06-05 00:00:00+00:00,BTC-USD,101575.953125,57479298400
2025-06-05 04:00:00+00:00,AAPL,200.2084808349609,55126100
2025-06-05 04:00:00+00:00,MSFT,466.0401611328125,20131700
2025-06-05 04:00:00+00:00,NVDA,139.97239685058594,231397900
2025-06-05 04:00:00+00:00,TSLA,284.70001220703125,287499800
2025-06-05 23:00:00+00:00,EURUSD=X,1.1453834772109983,0
2025-06-06 00:00:00+00:00,BTC-USD,104390.34375,48856653697
2025-06-06 04:00:00+00:00,TSLA,295.1400146484375,164747700
2025-06-06 04:00:00+00:00,MSFT,468.730712890625,15285600
2025-06-06 04:00:00+00:00,AAPL,203.49156188964844,46607700
2025-06-06 04:00:00+00:00,NVDA,141.70216369628906,153986200
2025-06-07 00:00:00+00:00,BTC-USD,105615.625,38365033776
2025-06-08 00:00:00+00:00,BTC-USD,105793.6484375,36626232328
2025-06-08 23:00:00+00:00,EURUSD=X,1.1407841444015503,0
2025-06-09 00:00:00+00:00,BTC-USD,110294.1015625,55903193732
2025-06-09 04:00:00+00:00,TSLA,308.5799865722656,140908900
2025-06-09 04:00:00+00:00,MSFT,471.0924072265625,16469900
2025-06-09 04:00:00+00:00,NVDA,142.612060546875,185114500
2025-06-09 04:00:00+00:00,AAPL,201.02674865722656,72862600
2025-06-09 23:00:00+00:00,EURUSD=X,1.1428048610687256,0
2025-06-10 00:00:00+00:00,BTC-USD,110257.234375,54700101509
2025-06-10 04:00:00+00:00,NVDA,143.94189453125,155881900
2025-06-10 04:00:00+00:00,TSLA,326.0899963378906,151256500
2025-06-10 04:00:00+00:00,MSFT,469.2688293457031,15375900
2025-06-10 04:00:00+00:00,AAPL,202.24420166015625,54672600
2025-06-10 23:00:00+00:00,EURUSD=X,1.143746018409729,0
2025-06-11 00:00:00+00:00,BTC-USD,108686.625,50842662052
2025-06-11 04:00:00+00:00,TSLA,326.42999267578125,122611400
2025-06-11 04:00:00+00:00,NVDA,142.8219451904297,167694000
2025-06-11 04:00:00+00:00,AAPL,198.36236572265625,60989900
2025-06-11 04:00:00+00:00,MSFT,470.9628601074219,16399200
2025-06-11 23:00:00+00:00,EURUSD=X,1.1509333848953247,0
2025-06-12 00:00:00+00:00,BTC-USD,105929.0546875,54843867968
2025-06-12 04:00:00+00:00,NVDA,144.9918212890625,162365000
2025-06-12 04:00:00+00:00,MSFT,477.1909484863281,18950600
2025-06-12 04:00:00+00:00,TSLA,319.1099853515625,105127500
2025-06-12 04:00:00+00:00,AAPL,198.781478881836,43904600
2025-06-12 23:00:00+00:00,EURUSD=X,1.1600254774093628,0
2025-06-13 00:00:00+00:00,BTC-USD,106090.96875,69550440846
2025-06-13 04:00:00+00:00,AAPL,196.03726196289065,51447300
2025-06-13 04:00:00+00:00,NVDA,141.9619903564453,180820600
2025-06-13 04:00:00+00:00,MSFT,473.2946472167969,16814500
2025-06-13 04:00:00+00:00,TSLA,325.3099975585937,128964300
2025-06-14 00:00:00+00:00,BTC-USD,105472.40625,38007870453
2025-06-15 00:00:00+00:00,BTC-USD,105552.0234375,36744307742
2025-06-15 23:00:00+00:00,EURUSD=X,1.1556684970855713,0
2025-06-16 00:00:00+00:00,BTC-USD,106796.7578125,50366626945
2025-06-16 04:00:00+00:00,TSLA,329.1300048828125,83925900
2025-06-16 04:00:00+00:00,MSFT,477.46002197265625,15626100
2025-06-16 04:00:00+00:00,NVDA,144.6818389892578,183133700
2025-06-16 04:00:00+00:00,AAPL,198.0031280517578,43020700
2025-06-16 23:00:00+00:00,EURUSD=X,1.1551345586776731,0
2025-06-17 00:00:00+00:00,BTC-USD,104601.1171875,55964092176
2025-06-17 04:00:00+00:00,NVDA,144.1118621826172,139108000
2025-06-17 04:00:00+00:00,AAPL,195.2289581298828,38856200
2025-06-17 04:00:00+00:00,TSLA,316.3500061035156,88282700
2025-06-17 04:00:00+00:00,MSFT,476.3638610839844,15414100
2025-06-17 23:00:00+00:00,EURUSD=X,1.1482638120651243,0
2025-06-18 00:00:00+00:00,BTC-USD,104883.328125,47318089133
2025-06-18 04:00:00+00:00,MSFT,478.5561218261719,17526500
2025-06-18 04:00:00+00:00,AAPL,196.1669921875,45394700
2025-06-18 04:00:00+00:00,TSLA,322.04998779296875,95137700
2025-06-18 04:00:00+00:00,NVDA,145.47178649902344,161494100
2025-06-18 23:00:00+00:00,EURUSD=X,1.1477497816085815,0
2025-06-19 00:00:00+00:00,BTC-USD,104684.2890625,37333806920
2025-06-19 23:00:00+00:00,EURUSD=X,1.1512778997421265,0
2025-06-20 00:00:00+00:00,BTC-USD,103309.6015625,50951862476
2025-06-20 04:00:00+00:00,TSLA,322.1600036621094,108688000
2025-06-20 04:00:00+00:00,AAPL,200.5777130126953,96813500
2025-06-20 04:00:00+00:00,MSFT,475.7261047363281,37576200
2025-06-20 04:00:00+00:00,NVDA,143.84188842773438,242956200
2025-06-21 00:00:00+00:00,BTC-USD,102257.40625,38360555118
2025-06-22 00:00:00+00:00,BTC-USD,100987.140625,65536997201
2025-06-22 23:00:00+00:00,EURUSD=X,1.1500862836837769,0
2025-06-23 00:00:00+00:00,BTC-USD,105577.7734375,65237759656
2025-06-23 04:00:00+00:00,NVDA,144.161865234375,154308900
2025-06-23 04:00:00+00:00,AAPL,201.0766448974609,55814300
2025-06-23 04:00:00+00:00,TSLA,348.67999267578125,190716800
2025-06-23 04:00:00+00:00,MSFT,484.2959289550781,24864000
2025-06-23 23:00:00+00:00,EURUSD=X,1.1599044799804688,0
2025-06-24 00:00:00+00:00,BTC-USD,106045.6328125,48822986421
2025-06-24 04:00:00+00:00,NVDA,147.8916473388672,187566100
2025-06-24 04:00:00+00:00,TSLA,340.4700012207031,114736200
2025-06-24 04:00:00+00:00,MSFT,488.3915100097656,22305600
2025-06-24 04:00:00+00:00,AAPL,199.87918090820312,54064000
2025-06-24 23:00:00+00:00,EURUSD=X,1.161224365234375,0
2025-06-25 00:00:00+00:00,BTC-USD,107361.2578125,51624120283
2025-06-25 04:00:00+00:00,NVDA,154.30130004882812,269146500
2025-06-25 04:00:00+00:00,MSFT,490.5439453125,17495100
2025-06-25 04:00:00+00:00,AAPL,201.1365203857422,39525700
2025-06-25 04:00:00+00:00,TSLA,327.54998779296875,119845100
2025-06-25 23:00:00+00:00,EURUSD=X,1.1683744192123413,0
2025-06-26 00:00:00+00:00,BTC-USD,106960.0,43891990613
2025-06-26 04:00:00+00:00,NVDA,155.01126098632812,198145700
2025-06-26 04:00:00+00:00,TSLA,325.7799987792969,80440900
2025-06-26 04:00:00+00:00,AAPL,200.5777130126953,50799100
2025-06-26 04:00:00+00:00,MSFT,495.705810546875,21578900
2025-06-26 23:00:00+00:00,EURUSD=X,1.1692214012145996,0
2025-06-27 00:00:00+00:00,BTC-USD,107088.4296875,45353692675
2025-06-27 04:00:00+00:00,TSLA,323.6300048828125,89067000
2025-06-27 04:00:00+00:00,AAPL,200.6575469970703,73188600
2025-06-27 04:00:00+00:00,MSFT,494.20111083984375,34539200
2025-06-27 04:00:00+00:00,NVDA,157.74110412597656,263234500
2025-06-28 00:00:00+00:00,BTC-USD,107327.703125,30037708335
2025-06-29 00:00:00+00:00,BTC-USD,108385.5703125,35534874438
2025-06-29 23:00:00+00:00,EURUSD=X,1.1727453470230105,0
2025-06-30 00:00:00+00:00,BTC-USD,107135.3359375,42064804590
2025-06-30 04:00:00+00:00,MSFT,495.66595458984375,28369000
2025-06-30 04:00:00+00:00,TSLA,317.6600036621094,76695100
2025-06-30 04:00:00+00:00,NVDA,157.98109436035156,194580300
2025-06-30 04:00:00+00:00,AAPL,204.7389373779297,91912800
2025-06-30 23:00:00+00:00,EURUSD=X,1.178717017173767,0
2025-07-01 00:00:00+00:00,BTC-USD,105698.28125,44110692247
2025-07-01 04:00:00+00:00,MSFT,490.3247375488281,19945400
2025-07-01 04:00:00+00:00,NVDA,153.29136657714844,213143600
2025-07-01 04:00:00+00:00,AAPL,207.3833770751953,78788900
2025-07-01 04:00:00+00:00,TSLA,300.7099914550781,145085700
2025-07-01 23:00:00+00:00,EURUSD=X,1.180553913116455,0
2025-07-02 00:00:00+00:00,BTC-USD,108859.3203125,56248657737
2025-07-02 04:00:00+00:00,TSLA,315.6499938964844,119483700
2025-07-02 04:00:00+00:00,NVDA,157.2411346435547,171224100
2025-07-02 04:00:00+00:00,AAPL,211.99366760253903,67941800
2025-07-02 04:00:00+00:00,MSFT,489.36810302734375,16319600
2025-07-02 23:00:00+00:00,EURUSD=X,1.18002450466156,0
2025-07-03 00:00:00+00:00,BTC-USD,109647.9765625,50494742270
2025-07-03 04:00:00+00:00,AAPL,213.1013336181641,34955800
2025-07-03 04:00:00+00:00,TSLA,315.3500061035156,58042300
2025-07-03 04:00:00+00:00,NVDA,159.3310089111328,143716100
2025-07-03 04:00:00+00:00,MSFT,497.0909423828125,13984800
2025-07-03 23:00:00+00:00,EURUSD=X,1.1771491765975952,0
2025-07-04 00:00:00+00:00,BTC-USD,108034.3359375,42616442656
2025-07-05 00:00:00+00:00,BTC-USD,108231.1796875,30615537520
2025-07-06 00:00:00+00:00,BTC-USD,109232.0703125,36746020463
2025-07-06 23:00:00+00:00,EURUSD=X,1.178078293800354,0
2025-07-07 00:00:00+00:00,BTC-USD,108299.8515625,45415696597
2025-07-07 04:00:00+00:00,TSLA,293.94000244140625,131177900
2025-07-07 04:00:00+00:00,MSFT,495.974853515625,13981600
2025-07-07 04:00:00+00:00,AAPL,209.50889587402344,50229000
2025-07-07 04:00:00+00:00,NVDA,158.2310791015625,140139000
2025-07-07 23:00:00+00:00,EURUSD=X,1.1736538410186768,0
2025-07-08 00:00:00+00:00,BTC-USD,108950.2734375,44282204127
2025-07-08 04:00:00+00:00,TSLA,297.8099975585937,103246700
2025-07-08 04:00:00+00:00,AAPL,209.5687713623047,42848900
2025-07-08 04:00:00+00:00,NVDA,159.99098205566406,138133000
2025-07-08 04:00:00+00:00,MSFT,494.8786926269531,11846600
2025-07-08 23:00:00+00:00,EURUSD=X,1.1724566221237185,0
2025-07-09 00:00:00+00:00,BTC-USD,111326.5546875,57927418065
2025-07-09 04:00:00+00:00,MSFT,501.74456787109375,18659500
2025-07-09 04:00:00+00:00,TSLA,295.8800048828125,75586800
2025-07-09 04:00:00+00:00,NVDA,162.87081909179688,183656400
2025-07-09 04:00:00+00:00,AAPL,210.69639587402344,48749400
2025-07-09 23:00:00+00:00,EURUSD=X,1.17311692237854,0
2025-07-10 00:00:00+00:00,BTC-USD,115987.203125,95911605728
2025-07-10 04:00:00+00:00,MSFT,499.7216796875,16492100
2025-07-10 04:00:00+00:00,AAPL,211.9637451171875,44443600
2025-07-10 04:00:00+00:00,NVDA,164.09075927734375,167704100
2025-07-10 04:00:00+00:00,TSLA,309.8699951171875,104365300
2025-07-10 23:00:00+00:00,EURUSD=X,1.1702749729156494,0
2025-07-11 00:00:00+00:00,BTC-USD,117516.9921875,86928361085
2025-07-11 04:00:00+00:00,NVDA,164.91070556640625,193633300
2025-07-11 04:00:00+00:00,TSLA,313.510009765625,79236400
2025-07-11 04:00:00+00:00,AAPL,210.7163543701172,39765800
2025-07-11 04:00:00+00:00,MSFT,501.5552368164063,16459500
2025-07-12 00:00:00+00:00,BTC-USD,117435.2265625,45524560304
2025-07-13 00:00:00+00:00,BTC-USD,119116.1171875,49021091807
2025-07-13 23:00:00+00:00,EURUSD=X,1.1682106256484983,0
2025-07-14 00:00:00+00:00,BTC-USD,119849.703125,181746419401
2025-07-14 04:00:00+00:00,AAPL,208.1816864013672,38840100
2025-07-14 04:00:00+00:00,TSLA,316.8999938964844,78043400
2025-07-14 04:00:00+00:00,NVDA,164.06076049804688,136975800
2025-07-14 04:00:00+00:00,MSFT,501.2562561035156,12058800
2025-07-14 23:00:00+00:00,EURUSD=X,1.1666297912597656,0
2025-07-15 00:00:00+00:00,BTC-USD,117777.1875,98321661181
2025-07-15 04:00:00+00:00,AAPL,208.6706695556641,42296300
2025-07-15 04:00:00+00:00,NVDA,170.69036865234375,230627400
2025-07-15 04:00:00+00:00,MSFT,504.0464477539063,14927200
2025-07-15 04:00:00+00:00,TSLA,310.7799987792969,77556300
2025-07-15 23:00:00+00:00,EURUSD=X,1.160739183425903,0
2025-07-16 00:00:00+00:00,BTC-USD,118738.5078125,72162029070
2025-07-16 04:00:00+00:00,NVDA,171.36033630371094,158831500
2025-07-16 04:00:00+00:00,AAPL,209.7184600830078,47490500
2025-07-16 04:00:00+00:00,MSFT,503.8471374511719,15154400
2025-07-16 04:00:00+00:00,TSLA,321.6700134277344,97284800
2025-07-16 23:00:00+00:00,EURUSD=X,1.1635754108428955,0
2025-07-17 00:00:00+00:00,BTC-USD,119289.84375,72363841798
2025-07-17 04:00:00+00:00,MSFT,509.9058532714844,17503100
2025-07-17 04:00:00+00:00,TSLA,319.4100036621094,73922900
2025-07-17 04:00:00+00:00,AAPL,209.5787506103516,48068100
2025-07-17 04:00:00+00:00,NVDA,172.99024963378906,160841100
2025-07-17 23:00:00+00:00,EURUSD=X,1.161548137664795,0
2025-07-18 00:00:00+00:00,BTC-USD,118003.2265625,77945799785
2025-07-18 04:00:00+00:00,NVDA,172.40028381347656,146456400
2025-07-18 04:00:00+00:00,TSLA,329.6499938964844,94255000
2025-07-18 04:00:00+00:00,MSFT,508.2616271972656,21209700
2025-07-18 04:00:00+00:00,AAPL,210.7363128662109,48974600
2025-07-19 00:00:00+00:00,BTC-USD,117939.9765625,47564562765
2025-07-20 00:00:00+00:00,BTC-USD,117300.7890625,57515447231
2025-07-20 23:00:00+00:00,EURUSD=X,1.163074612617493,0
2025-07-21 00:00:00+00:00,BTC-USD,117439.5390625,69820091744
2025-07-21 04:00:00+00:00,NVDA,171.37034606933594,123126100
2025-07-21 04:00:00+00:00,AAPL,212.03358459472656,51377400
2025-07-21 04:00:00+00:00,TSLA,328.489990234375,75768800
2025-07-21 04:00:00+00:00,MSFT,508.2715759277344,14066800
2025-07-21 23:00:00+00:00,EURUSD=X,1.1694538593292236,0
2025-07-22 00:00:00+00:00,BTC-USD,119995.4140625,79217583118
2025-07-22 04:00:00+00:00,MSFT,503.4983825683594,13868600
2025-07-22 04:00:00+00:00,TSLA,332.1099853515625,77370400
2025-07-22 04:00:00+00:00,NVDA,167.0205841064453,193114300
2025-07-22 04:00:00+00:00,AAPL,213.9495391845703,46404100
2025-07-22 23:00:00+00:00,EURUSD=X,1.1739156246185305,0
2025-07-23 00:00:00+00:00,BTC-USD,118754.9609375,66608604537
2025-07-23 04:00:00+00:00,TSLA,332.5599975585937,92553800
2025-07-23 04:00:00+00:00,AAPL,213.7000732421875,46989300
2025-07-23 04:00:00+00:00,MSFT,504.0962829589844,16396600
2025-07-23 04:00:00+00:00,NVDA,170.77037048339844,154082200
2025-07-23 23:00:00+00:00,EURUSD=X,1.1774264574050903,0
2025-07-24 00:00:00+00:00,BTC-USD,118368.0,72627318560
2025-07-24 04:00:00+00:00,TSLA,305.29998779296875,156966000
2025-07-24 04:00:00+00:00,MSFT,509.0887145996094,16107000
2025-07-24 04:00:00+00:00,AAPL,213.31089782714844,46022600
2025-07-24 04:00:00+00:00,NVDA,173.73020935058594,128984600
2025-07-24 23:00:00+00:00,EURUSD=X,1.1756131649017334,0
2025-07-25 00:00:00+00:00,BTC-USD,117635.8828125,104857024569
2025-07-25 04:00:00+00:00,TSLA,316.0599975585937,148227000
2025-07-25 04:00:00+00:00,MSFT,511.9088439941406,19125700
2025-07-25 04:00:00+00:00,AAPL,213.4306488037109,40268800
2025-07-25 04:00:00+00:00,NVDA,173.49021911621094,122316800
2025-07-26 00:00:00+00:00,BTC-USD,117947.3671875,48508954046
2025-07-27 00:00:00+00:00,BTC-USD,119448.4921875,54683390892
2025-07-27 23:00:00+00:00,EURUSD=X,1.1756821870803833,0
2025-07-28 00:00:00+00:00,BTC-USD,117924.4765625,64822943193
2025-07-28 04:00:00+00:00,TSLA,325.5899963378906,112673800
2025-07-28 04:00:00+00:00,NVDA,176.7400360107422,140023500
2025-07-28 04:00:00+00:00,AAPL,213.6002960205078,37858000
2025-07-28 04:00:00+00:00,MSFT,510.7030334472656,14308000
2025-07-28 23:00:00+00:00,EURUSD=X,1.1596757173538208,0
2025-07-29 00:00:00+00:00,BTC-USD,117922.1484375,68463107433
2025-07-29 04:00:00+00:00,NVDA,175.50009155273438,154077500
2025-07-29 04:00:00+00:00,MSFT,510.7727966308594,16469200
2025-07-29 04:00:00+00:00,AAPL,210.8261260986328,51411700
2025-07-29 04:00:00+00:00,TSLA,321.20001220703125,87358900
2025-07-29 23:00:00+00:00,EURUSD=X,1.1550945043563845,0
2025-07-30 00:00:00+00:00,BTC-USD,117831.1875,68896148592
2025-07-30 04:00:00+00:00,TSLA,319.0400085449219,83931900
2025-07-30 04:00:00+00:00,AAPL,208.6107940673828,45512500
2025-07-30 04:00:00+00:00,NVDA,179.25990295410156,174312200
2025-07-30 04:00:00+00:00,MSFT,511.4404296875,26380400
2025-07-30 23:00:00+00:00,EURUSD=X,1.1429355144500732,0
2025-07-31 00:00:00+00:00,BTC-USD,115758.203125,69370346018
2025-07-31 04:00:00+00:00,NVDA,177.85997009277344,221685400
2025-07-31 04:00:00+00:00,TSLA,308.2699890136719,85270900
2025-07-31 04:00:00+00:00,MSFT,531.62939453125,51617300
2025-07-31 04:00:00+00:00,AAPL,207.1339111328125,80698400
2025-07-31 23:00:00+00:00,EURUSD=X,1.142374038696289,0
2025-08-01 00:00:00+00:00,BTC-USD,113320.0859375,91294530181
2025-08-01 04:00:00+00:00,TSLA,302.6300048828125,89121400
2025-08-01 04:00:00+00:00,MSFT,522.2723388671875,28977600
2025-08-01 04:00:00+00:00,NVDA,173.710205078125,204529000
2025-08-01 04:00:00+00:00,AAPL,201.95480346679688,104434500
2025-08-02 00:00:00+00:00,BTC-USD,112526.9140625,56870866000
2025-08-03 00:00:00+00:00,BTC-USD,114217.671875,48099615826
2025-08-03 23:00:00+00:00,EURUSD=X,1.158668041229248,0
2025-08-04 00:00:00+00:00,BTC-USD,115071.8828125,35783028986
2025-08-04 04:00:00+00:00,MSFT,533.7619018554688,25349000
2025-08-04 04:00:00+00:00,NVDA,179.98985290527344,148174600
2025-08-04 04:00:00+00:00,TSLA,309.260009765625,78683900
2025-08-04 04:00:00+00:00,AAPL,202.9227752685547,75109300
2025-08-04 23:00:00+00:00,EURUSD=X,1.1584129333496094,0
2025-08-05 00:00:00+00:00,BTC-USD,114141.4453125,61039182286
2025-08-05 04:00:00+00:00,AAPL,202.49366760253903,44155100
2025-08-05 04:00:00+00:00,TSLA,308.7200012207031,57961300
2025-08-05 04:00:00+00:00,MSFT,525.8995361328125,19171600
2025-08-05 04:00:00+00:00,NVDA,178.24993896484375,156407600
2025-08-05 23:00:00+00:00,EURUSD=X,1.1579166650772097,0
2025-08-06 00:00:00+00:00,BTC-USD,115028.0,56379133510
2025-08-06 04:00:00+00:00,NVDA,179.40988159179688,137192300
2025-08-06 04:00:00+00:00,MSFT,523.0994262695312,21355700
2025-08-06 04:00:00+00:00,AAPL,212.8019561767578,108483100
2025-08-06 04:00:00+00:00,TSLA,319.9100036621094,78523600
2025-08-06 23:00:00+00:00,EURUSD=X,1.1663167476654053,0
2025-08-07 00:00:00+00:00,BTC-USD,117496.8984375,64051649681
2025-08-07 04:00:00+00:00,NVDA,180.7598114013672,151878400
2025-08-07 04:00:00+00:00,AAPL,219.5677185058593,90224800
2025-08-07 04:00:00+00:00,TSLA,322.2699890136719,66658700
2025-08-07 04:00:00+00:00,MSFT,519.0138549804688,16079100
2025-08-07 23:00:00+00:00,EURUSD=X,1.1676650047302246,0
2025-08-08 00:00:00+00:00,BTC-USD,116688.7265625,59713005166
2025-08-08 04:00:00+00:00,MSFT,520.2095947265625,15531000
2025-08-08 04:00:00+00:00,TSLA,329.6499938964844,91200300
2025-08-08 04:00:00+00:00,AAPL,228.86813354492188,113854000
2025-08-08 04:00:00+00:00,NVDA,182.689697265625,123396700
2025-08-09 00:00:00+00:00,BTC-USD,116500.359375,54004312429
2025-08-10 00:00:00+00:00,BTC-USD,119306.7578125,64755458694
2025-08-10 23:00:00+00:00,EURUSD=X,1.1647952795028689,0
2025-08-11 00:00:00+00:00,BTC-USD,118731.4453125,90528784177
2025-08-11 04:00:00+00:00,MSFT,519.9405517578125,20194400
2025-08-11 04:00:00+00:00,AAPL,226.95997619628903,61806100
2025-08-11 04:00:00+00:00,TSLA,339.0299987792969,105320200
2025-08-11 04:00:00+00:00,NVDA,182.0497283935547,138323200
2025-08-11 23:00:00+00:00,EURUSD=X,1.1618449687957764,0
2025-08-12 00:00:00+00:00,BTC-USD,120172.90625,72803657984
